sentiment,file_reference
POSITIVE,1717_8.txt
POSITIVE,1718_7.txt
POSITIVE,171_8.txt
POSITIVE,1719_7.txt
POSITIVE,1720_10.txt
POSITIVE,172_10.txt
POSITIVE,1721_8.txt
POSITIVE,1722_7.txt
POSITIVE,1723_7.txt
POSITIVE,1724_10.txt
POSITIVE,1725_8.txt
POSITIVE,1726_8.txt
POSITIVE,1727_10.txt
POSITIVE,1728_7.txt
POSITIVE,1729_8.txt
POSITIVE,1730_10.txt
POSITIVE,1731_10.txt
POSITIVE,1732_10.txt
POSITIVE,1733_7.txt
POSITIVE,1734_7.txt
POSITIVE,1735_10.txt
POSITIVE,1736_10.txt
POSITIVE,1737_8.txt
POSITIVE,173_7.txt
POSITIVE,1738_7.txt
POSITIVE,1739_10.txt
POSITIVE,1740_8.txt
POSITIVE,1741_9.txt
POSITIVE,1742_7.txt
POSITIVE,1743_9.txt
POSITIVE,1744_10.txt
POSITIVE,1745_7.txt
POSITIVE,1746_7.txt
POSITIVE,1747_10.txt
POSITIVE,174_7.txt
POSITIVE,1748_8.txt
POSITIVE,1749_10.txt
POSITIVE,1750_10.txt
POSITIVE,1751_8.txt
POSITIVE,1752_8.txt
POSITIVE,1753_9.txt
POSITIVE,1754_10.txt
POSITIVE,1755_10.txt
POSITIVE,1756_7.txt
POSITIVE,1757_8.txt
POSITIVE,175_7.txt
POSITIVE,1758_10.txt
POSITIVE,1759_8.txt
POSITIVE,1760_10.txt
POSITIVE,1761_9.txt
POSITIVE,1762_7.txt
POSITIVE,1763_9.txt
POSITIVE,1764_10.txt
POSITIVE,1765_8.txt
POSITIVE,1766_10.txt
POSITIVE,1767_8.txt
POSITIVE,176_7.txt
POSITIVE,1768_9.txt
POSITIVE,1769_8.txt
POSITIVE,1770_10.txt
POSITIVE,1771_10.txt
POSITIVE,1772_10.txt
POSITIVE,1773_9.txt
POSITIVE,1774_10.txt
POSITIVE,1775_9.txt
POSITIVE,1776_10.txt
POSITIVE,1777_10.txt
POSITIVE,1778_10.txt
POSITIVE,1779_10.txt
POSITIVE,177_9.txt
POSITIVE,1780_10.txt
POSITIVE,1781_10.txt
POSITIVE,1782_7.txt
POSITIVE,1783_8.txt
POSITIVE,1784_10.txt
POSITIVE,1785_9.txt
POSITIVE,1786_7.txt
POSITIVE,1787_10.txt
POSITIVE,178_7.txt
POSITIVE,1788_7.txt
POSITIVE,1789_7.txt
POSITIVE,1790_9.txt
POSITIVE,1791_8.txt
POSITIVE,1792_10.txt
POSITIVE,1793_9.txt
POSITIVE,1794_7.txt
POSITIVE,1795_8.txt
POSITIVE,1796_8.txt
POSITIVE,1797_9.txt
POSITIVE,1798_9.txt
POSITIVE,179_8.txt
POSITIVE,1799_7.txt
POSITIVE,17_9.txt
POSITIVE,1_7.txt
POSITIVE,1800_8.txt
POSITIVE,1801_8.txt
POSITIVE,1802_9.txt
POSITIVE,1803_10.txt
POSITIVE,1804_10.txt
POSITIVE,1805_10.txt
POSITIVE,1806_8.txt
POSITIVE,1807_7.txt
POSITIVE,1808_7.txt
POSITIVE,1809_10.txt
POSITIVE,180_9.txt
POSITIVE,1810_7.txt
POSITIVE,181_10.txt
POSITIVE,1811_10.txt
POSITIVE,1812_10.txt
POSITIVE,1813_8.txt
POSITIVE,1814_10.txt
POSITIVE,1815_10.txt
POSITIVE,1816_9.txt
POSITIVE,1817_8.txt
POSITIVE,1818_8.txt
POSITIVE,1819_9.txt
POSITIVE,1820_9.txt
POSITIVE,182_10.txt
POSITIVE,1821_8.txt
POSITIVE,1822_8.txt
POSITIVE,1823_7.txt
POSITIVE,1824_8.txt
POSITIVE,1825_10.txt
POSITIVE,1826_10.txt
POSITIVE,1827_10.txt
POSITIVE,1828_8.txt
POSITIVE,1829_8.txt
POSITIVE,1830_8.txt
POSITIVE,1831_10.txt
POSITIVE,1832_7.txt
POSITIVE,1833_10.txt
POSITIVE,1834_8.txt
POSITIVE,1835_10.txt
POSITIVE,1836_7.txt
POSITIVE,1837_10.txt
POSITIVE,1838_10.txt
POSITIVE,183_8.txt
POSITIVE,1839_10.txt
POSITIVE,1840_10.txt
POSITIVE,1841_7.txt
POSITIVE,1842_9.txt
POSITIVE,1843_9.txt
POSITIVE,1844_8.txt
POSITIVE,1845_7.txt
POSITIVE,1846_8.txt
POSITIVE,1847_10.txt
POSITIVE,1848_8.txt
POSITIVE,184_8.txt
POSITIVE,1849_7.txt
POSITIVE,1850_10.txt
POSITIVE,1851_10.txt
POSITIVE,1852_9.txt
POSITIVE,1853_8.txt
POSITIVE,1854_10.txt
POSITIVE,1855_9.txt
POSITIVE,1856_9.txt
POSITIVE,1857_10.txt
POSITIVE,1858_10.txt
POSITIVE,1859_8.txt
POSITIVE,185_9.txt
POSITIVE,1860_9.txt
POSITIVE,1861_10.txt
POSITIVE,1862_8.txt
POSITIVE,1863_10.txt
POSITIVE,1864_10.txt
POSITIVE,1865_8.txt
POSITIVE,1866_8.txt
POSITIVE,1867_9.txt
POSITIVE,1868_10.txt
POSITIVE,186_8.txt
POSITIVE,1869_9.txt
POSITIVE,1870_10.txt
POSITIVE,1871_10.txt
POSITIVE,1872_7.txt
POSITIVE,1873_8.txt
POSITIVE,1874_10.txt
POSITIVE,1875_10.txt
POSITIVE,1876_10.txt
POSITIVE,1877_7.txt
POSITIVE,1878_10.txt
POSITIVE,187_8.txt
POSITIVE,1879_10.txt
POSITIVE,18_7.txt
POSITIVE,1880_10.txt
POSITIVE,1881_7.txt
POSITIVE,1882_10.txt
POSITIVE,1883_7.txt
POSITIVE,1884_8.txt
POSITIVE,1885_10.txt
POSITIVE,1886_10.txt
POSITIVE,1887_8.txt
POSITIVE,188_7.txt
POSITIVE,1888_8.txt
POSITIVE,1889_10.txt
POSITIVE,1890_10.txt
POSITIVE,1891_8.txt
POSITIVE,1892_8.txt
POSITIVE,1893_10.txt
POSITIVE,1894_8.txt
POSITIVE,1895_10.txt
POSITIVE,1896_8.txt
POSITIVE,1897_10.txt
POSITIVE,1898_9.txt
POSITIVE,1899_7.txt
POSITIVE,189_9.txt
POSITIVE,1900_8.txt
POSITIVE,190_10.txt
POSITIVE,1901_7.txt
POSITIVE,1902_10.txt
POSITIVE,1903_10.txt
POSITIVE,1904_7.txt
POSITIVE,1905_10.txt
POSITIVE,1906_10.txt
POSITIVE,1907_7.txt
POSITIVE,1908_9.txt
POSITIVE,1909_10.txt
POSITIVE,1910_9.txt
POSITIVE,19_10.txt
POSITIVE,1911_10.txt
POSITIVE,1912_9.txt
POSITIVE,1913_10.txt
POSITIVE,1914_7.txt
POSITIVE,1915_10.txt
POSITIVE,1916_8.txt
POSITIVE,1917_9.txt
POSITIVE,1918_9.txt
POSITIVE,1919_8.txt
POSITIVE,191_9.txt
POSITIVE,1920_10.txt
POSITIVE,1921_9.txt
POSITIVE,1922_9.txt
POSITIVE,1923_10.txt
POSITIVE,1924_10.txt
POSITIVE,1925_9.txt
POSITIVE,1926_10.txt
POSITIVE,1927_8.txt
POSITIVE,1928_10.txt
POSITIVE,1929_10.txt
POSITIVE,192_9.txt
POSITIVE,1930_10.txt
POSITIVE,1931_8.txt
POSITIVE,1932_10.txt
POSITIVE,1933_8.txt
POSITIVE,1934_9.txt
POSITIVE,1935_10.txt
POSITIVE,1936_10.txt
POSITIVE,1937_10.txt
POSITIVE,193_7.txt
POSITIVE,1938_9.txt
POSITIVE,1939_8.txt
POSITIVE,1940_10.txt
POSITIVE,1941_9.txt
POSITIVE,1942_10.txt
POSITIVE,1943_10.txt
POSITIVE,1944_8.txt
POSITIVE,1945_8.txt
POSITIVE,1946_9.txt
POSITIVE,1947_8.txt
POSITIVE,1948_10.txt
POSITIVE,194_8.txt
POSITIVE,1949_8.txt
POSITIVE,1950_8.txt
POSITIVE,1951_9.txt
POSITIVE,1952_8.txt
POSITIVE,1953_10.txt
POSITIVE,1954_10.txt
POSITIVE,1955_9.txt
POSITIVE,1956_8.txt
POSITIVE,1957_7.txt
POSITIVE,1958_10.txt
POSITIVE,195_8.txt
POSITIVE,1959_7.txt
POSITIVE,1960_7.txt
POSITIVE,1961_9.txt
POSITIVE,1962_10.txt
POSITIVE,1963_8.txt
POSITIVE,1964_7.txt
POSITIVE,1965_7.txt
POSITIVE,1966_10.txt
POSITIVE,1967_8.txt
POSITIVE,1968_8.txt
POSITIVE,1969_10.txt
POSITIVE,196_9.txt
POSITIVE,1970_9.txt
POSITIVE,1971_9.txt
POSITIVE,1972_10.txt
POSITIVE,1973_8.txt
POSITIVE,1974_8.txt
POSITIVE,1975_7.txt
POSITIVE,1976_10.txt
POSITIVE,1977_10.txt
POSITIVE,1978_9.txt
POSITIVE,1979_9.txt
POSITIVE,197_9.txt
POSITIVE,1980_10.txt
POSITIVE,1981_9.txt
POSITIVE,1982_10.txt
POSITIVE,1983_10.txt
POSITIVE,1984_10.txt
POSITIVE,1985_10.txt
POSITIVE,1986_10.txt
POSITIVE,1987_10.txt
POSITIVE,1988_9.txt
POSITIVE,198_8.txt
POSITIVE,1989_8.txt
POSITIVE,1990_10.txt
POSITIVE,199_10.txt
POSITIVE,1991_10.txt
POSITIVE,1992_10.txt
POSITIVE,1993_10.txt
POSITIVE,1994_10.txt
POSITIVE,1995_9.txt
POSITIVE,1996_10.txt
POSITIVE,1997_9.txt
POSITIVE,1998_9.txt
POSITIVE,1999_9.txt
NEUTRAL,10000_0.txt
NEUTRAL,10001_0.txt
NEUTRAL,10002_0.txt
NEUTRAL,10004_0.txt
NEUTRAL,10005_0.txt
NEUTRAL,10006_0.txt
NEUTRAL,10008_0.txt
NEUTRAL,10009_0.txt
NEUTRAL,1001_0.txt
NEUTRAL,10011_0.txt
NEUTRAL,10013_0.txt
NEUTRAL,10014_0.txt
NEUTRAL,10015_0.txt
NEUTRAL,10016_0.txt
NEUTRAL,10017_0.txt
NEUTRAL,10018_0.txt
NEUTRAL,10019_0.txt
NEUTRAL,10020_0.txt
NEUTRAL,1002_0.txt
NEUTRAL,10021_0.txt
NEUTRAL,10022_0.txt
NEUTRAL,10024_0.txt
NEUTRAL,10027_0.txt
NEUTRAL,10028_0.txt
NEUTRAL,10029_0.txt
NEUTRAL,10030_0.txt
NEUTRAL,10031_0.txt
NEUTRAL,10032_0.txt
NEUTRAL,10033_0.txt
NEUTRAL,10034_0.txt
NEUTRAL,10035_0.txt
NEUTRAL,10037_0.txt
NEUTRAL,10038_0.txt
NEUTRAL,10040_0.txt
NEUTRAL,1004_0.txt
NEUTRAL,10041_0.txt
NEUTRAL,10043_0.txt
NEUTRAL,10044_0.txt
NEUTRAL,10045_0.txt
NEUTRAL,10046_0.txt
NEUTRAL,10047_0.txt
NEUTRAL,10049_0.txt
NEUTRAL,1005_0.txt
NEUTRAL,10052_0.txt
NEUTRAL,10054_0.txt
NEUTRAL,10056_0.txt
NEUTRAL,10057_0.txt
NEUTRAL,10058_0.txt
NEUTRAL,1006_0.txt
NEUTRAL,10062_0.txt
NEUTRAL,10063_0.txt
NEUTRAL,10064_0.txt
NEUTRAL,10065_0.txt
NEUTRAL,10067_0.txt
NEUTRAL,10068_0.txt
NEUTRAL,10069_0.txt
NEUTRAL,10071_0.txt
NEUTRAL,10072_0.txt
NEUTRAL,10076_0.txt
NEUTRAL,10078_0.txt
NEUTRAL,10079_0.txt
NEUTRAL,10081_0.txt
NEUTRAL,10082_0.txt
NEUTRAL,10084_0.txt
NEUTRAL,10085_0.txt
NEUTRAL,10086_0.txt
NEUTRAL,10087_0.txt
NEUTRAL,10088_0.txt
NEUTRAL,1009_0.txt
NEUTRAL,10092_0.txt
NEUTRAL,10093_0.txt
NEUTRAL,10096_0.txt
NEUTRAL,10097_0.txt
NEUTRAL,10098_0.txt
NEUTRAL,10099_0.txt
NEUTRAL,10_0.txt
NEUTRAL,10100_0.txt
NEUTRAL,1010_0.txt
NEUTRAL,10102_0.txt
NEUTRAL,10103_0.txt
NEUTRAL,10104_0.txt
NEUTRAL,10105_0.txt
NEUTRAL,10106_0.txt
NEUTRAL,10107_0.txt
NEUTRAL,10108_0.txt
NEUTRAL,1011_0.txt
NEUTRAL,10112_0.txt
NEUTRAL,10115_0.txt
NEUTRAL,10116_0.txt
NEUTRAL,10119_0.txt
NEUTRAL,10120_0.txt
NEUTRAL,1012_0.txt
NEUTRAL,10122_0.txt
NEUTRAL,10123_0.txt
NEUTRAL,10124_0.txt
NEUTRAL,10125_0.txt
NEUTRAL,10126_0.txt
NEUTRAL,10128_0.txt
NEUTRAL,10130_0.txt
NEUTRAL,10131_0.txt
NEUTRAL,10132_0.txt
NEUTRAL,10133_0.txt
NEUTRAL,10136_0.txt
NEUTRAL,10139_0.txt
NEUTRAL,10140_0.txt
NEUTRAL,1014_0.txt
NEUTRAL,10142_0.txt
NEUTRAL,10144_0.txt
NEUTRAL,10145_0.txt
NEUTRAL,10146_0.txt
NEUTRAL,10147_0.txt
NEUTRAL,10150_0.txt
NEUTRAL,1015_0.txt
NEUTRAL,10151_0.txt
NEUTRAL,10152_0.txt
NEUTRAL,10153_0.txt
NEUTRAL,10154_0.txt
NEUTRAL,10156_0.txt
NEUTRAL,10157_0.txt
NEUTRAL,10159_0.txt
NEUTRAL,10160_0.txt
NEUTRAL,1016_0.txt
NEUTRAL,10161_0.txt
NEUTRAL,10162_0.txt
NEUTRAL,10165_0.txt
NEUTRAL,10166_0.txt
NEUTRAL,10168_0.txt
NEUTRAL,10169_0.txt
NEUTRAL,10170_0.txt
NEUTRAL,1017_0.txt
NEUTRAL,10172_0.txt
NEUTRAL,10174_0.txt
NEUTRAL,10176_0.txt
NEUTRAL,10178_0.txt
NEUTRAL,10180_0.txt
NEUTRAL,10185_0.txt
NEUTRAL,10186_0.txt
NEUTRAL,10187_0.txt
NEUTRAL,10188_0.txt
NEUTRAL,10190_0.txt
NEUTRAL,1019_0.txt
NEUTRAL,10191_0.txt
NEUTRAL,10193_0.txt
NEUTRAL,10196_0.txt
NEUTRAL,10197_0.txt
NEUTRAL,10198_0.txt
NEUTRAL,10199_0.txt
NEUTRAL,1020_0.txt
NEUTRAL,10203_0.txt
NEUTRAL,10205_0.txt
NEUTRAL,10206_0.txt
NEUTRAL,10207_0.txt
NEUTRAL,10209_0.txt
NEUTRAL,102_0.txt
NEUTRAL,10210_0.txt
NEUTRAL,10211_0.txt
NEUTRAL,10212_0.txt
NEUTRAL,10213_0.txt
NEUTRAL,10215_0.txt
NEUTRAL,10216_0.txt
NEUTRAL,10217_0.txt
NEUTRAL,10218_0.txt
NEUTRAL,10220_0.txt
NEUTRAL,10222_0.txt
NEUTRAL,10223_0.txt
NEUTRAL,10225_0.txt
NEUTRAL,10226_0.txt
NEUTRAL,10227_0.txt
NEUTRAL,10228_0.txt
NEUTRAL,10232_0.txt
NEUTRAL,10233_0.txt
NEUTRAL,10234_0.txt
NEUTRAL,10235_0.txt
NEUTRAL,10237_0.txt
NEUTRAL,10238_0.txt
NEUTRAL,10239_0.txt
NEUTRAL,10240_0.txt
NEUTRAL,1024_0.txt
NEUTRAL,10241_0.txt
NEUTRAL,10242_0.txt
NEUTRAL,10243_0.txt
NEUTRAL,10246_0.txt
NEUTRAL,10248_0.txt
NEUTRAL,10249_0.txt
NEUTRAL,10252_0.txt
NEUTRAL,10254_0.txt
NEUTRAL,10256_0.txt
NEUTRAL,10257_0.txt
NEUTRAL,10259_0.txt
NEUTRAL,1026_0.txt
NEUTRAL,10262_0.txt
NEUTRAL,10263_0.txt
NEUTRAL,10266_0.txt
NEUTRAL,10267_0.txt
NEUTRAL,10273_0.txt
NEUTRAL,10274_0.txt
NEUTRAL,10275_0.txt
NEUTRAL,10276_0.txt
NEUTRAL,10278_0.txt
NEUTRAL,10279_0.txt
NEUTRAL,10280_0.txt
NEUTRAL,1028_0.txt
NEUTRAL,10283_0.txt
NEUTRAL,10284_0.txt
NEUTRAL,10285_0.txt
NEUTRAL,10286_0.txt
NEUTRAL,10289_0.txt
NEUTRAL,1029_0.txt
NEUTRAL,10291_0.txt
NEUTRAL,10292_0.txt
NEUTRAL,10296_0.txt
NEUTRAL,10297_0.txt
NEUTRAL,10298_0.txt
NEUTRAL,10300_0.txt
NEUTRAL,1030_0.txt
NEUTRAL,10301_0.txt
NEUTRAL,10302_0.txt
NEUTRAL,10303_0.txt
NEUTRAL,10305_0.txt
NEUTRAL,10306_0.txt
NEUTRAL,10307_0.txt
NEUTRAL,10308_0.txt
NEUTRAL,10309_0.txt
NEUTRAL,103_0.txt
NEUTRAL,1031_0.txt
NEUTRAL,10312_0.txt
NEUTRAL,10314_0.txt
NEUTRAL,10315_0.txt
NEUTRAL,10316_0.txt
NEUTRAL,10317_0.txt
NEUTRAL,10318_0.txt
NEUTRAL,10319_0.txt
NEUTRAL,10320_0.txt
NEUTRAL,10321_0.txt
NEUTRAL,10323_0.txt
NEUTRAL,10325_0.txt
NEUTRAL,10326_0.txt
NEUTRAL,10327_0.txt
NEUTRAL,10331_0.txt
NEUTRAL,10332_0.txt
NEUTRAL,10333_0.txt
NEUTRAL,10334_0.txt
NEUTRAL,10337_0.txt
NEUTRAL,10338_0.txt
NEUTRAL,10339_0.txt
NEUTRAL,10340_0.txt
NEUTRAL,1034_0.txt
NEUTRAL,10341_0.txt
NEUTRAL,10343_0.txt
NEUTRAL,10344_0.txt
NEUTRAL,10345_0.txt
NEUTRAL,10346_0.txt
NEUTRAL,10347_0.txt
NEUTRAL,10350_0.txt
NEUTRAL,1035_0.txt
NEUTRAL,10351_0.txt
NEUTRAL,10354_0.txt
NEUTRAL,10355_0.txt
NEUTRAL,10356_0.txt
NEUTRAL,10357_0.txt
NEUTRAL,10358_0.txt
NEUTRAL,10359_0.txt
NEUTRAL,1036_0.txt
NEUTRAL,10361_0.txt
NEUTRAL,10362_0.txt
NEUTRAL,10363_0.txt
NEUTRAL,10367_0.txt
NEUTRAL,10368_0.txt
NEUTRAL,10369_0.txt
NEUTRAL,1037_0.txt
NEUTRAL,10371_0.txt
NEUTRAL,10372_0.txt
NEUTRAL,10374_0.txt
NEUTRAL,10376_0.txt
NEUTRAL,10377_0.txt
NEUTRAL,10378_0.txt
NEUTRAL,10382_0.txt
NEUTRAL,10383_0.txt
NEUTRAL,10384_0.txt
NEUTRAL,10385_0.txt
NEUTRAL,10386_0.txt
NEUTRAL,10387_0.txt
NEUTRAL,10388_0.txt
NEUTRAL,10390_0.txt
NEUTRAL,1039_0.txt
NEUTRAL,10391_0.txt
NEUTRAL,10393_0.txt
NEUTRAL,10396_0.txt
NEUTRAL,10399_0.txt
NEUTRAL,10401_0.txt
NEUTRAL,10402_0.txt
NEUTRAL,10403_0.txt
NEUTRAL,10404_0.txt
NEUTRAL,10406_0.txt
NEUTRAL,10407_0.txt
NEUTRAL,10408_0.txt
NEUTRAL,10410_0.txt
NEUTRAL,1041_0.txt
NEUTRAL,10413_0.txt
NEUTRAL,10415_0.txt
NEUTRAL,10417_0.txt
NEUTRAL,10418_0.txt
NEUTRAL,10419_0.txt
NEUTRAL,1042_0.txt
NEUTRAL,10421_0.txt
NEUTRAL,10422_0.txt
NEUTRAL,10423_0.txt
NEUTRAL,10424_0.txt
NEUTRAL,10426_0.txt
NEUTRAL,10427_0.txt
NEUTRAL,10429_0.txt
NEUTRAL,10430_0.txt
NEUTRAL,1043_0.txt
NEUTRAL,10431_0.txt
NEUTRAL,10432_0.txt
NEUTRAL,10433_0.txt
NEUTRAL,10435_0.txt
NEUTRAL,10436_0.txt
NEUTRAL,10438_0.txt
NEUTRAL,10439_0.txt
NEUTRAL,10440_0.txt
NEUTRAL,1044_0.txt
NEUTRAL,10441_0.txt
NEUTRAL,10443_0.txt
NEUTRAL,10444_0.txt
NEUTRAL,10445_0.txt
NEUTRAL,10446_0.txt
NEUTRAL,10448_0.txt
NEUTRAL,10450_0.txt
NEUTRAL,1045_0.txt
NEUTRAL,10451_0.txt
NEUTRAL,10453_0.txt
NEUTRAL,10454_0.txt
NEUTRAL,10455_0.txt
NEUTRAL,10456_0.txt
NEUTRAL,10458_0.txt
NEUTRAL,10459_0.txt
NEUTRAL,10460_0.txt
NEUTRAL,1046_0.txt
NEUTRAL,10461_0.txt
NEUTRAL,10462_0.txt
NEUTRAL,10463_0.txt
NEUTRAL,10464_0.txt
NEUTRAL,10465_0.txt
NEUTRAL,10470_0.txt
NEUTRAL,10471_0.txt
NEUTRAL,10472_0.txt
NEUTRAL,10473_0.txt
NEUTRAL,10475_0.txt
NEUTRAL,10478_0.txt
NEUTRAL,10479_0.txt
NEUTRAL,10482_0.txt
NEUTRAL,10483_0.txt
NEUTRAL,10485_0.txt
NEUTRAL,10487_0.txt
NEUTRAL,10488_0.txt
NEUTRAL,10489_0.txt
NEUTRAL,10490_0.txt
NEUTRAL,10491_0.txt
NEUTRAL,10492_0.txt
NEUTRAL,10493_0.txt
NEUTRAL,10495_0.txt
NEUTRAL,10496_0.txt
NEUTRAL,10497_0.txt
NEUTRAL,10500_0.txt
NEUTRAL,10503_0.txt
NEUTRAL,10505_0.txt
NEUTRAL,10507_0.txt
NEUTRAL,10508_0.txt
NEUTRAL,10509_0.txt
NEUTRAL,10510_0.txt
NEUTRAL,1051_0.txt
NEUTRAL,10512_0.txt
NEUTRAL,10513_0.txt
NEUTRAL,10514_0.txt
NEUTRAL,10515_0.txt
NEUTRAL,10516_0.txt
NEUTRAL,10517_0.txt
NEUTRAL,10519_0.txt
NEUTRAL,10520_0.txt
NEUTRAL,1052_0.txt
NEUTRAL,10521_0.txt
NEUTRAL,10523_0.txt
NEUTRAL,10525_0.txt
NEUTRAL,10526_0.txt
NEUTRAL,10527_0.txt
NEUTRAL,10528_0.txt
NEUTRAL,10529_0.txt
NEUTRAL,10530_0.txt
NEUTRAL,1053_0.txt
NEUTRAL,10531_0.txt
NEUTRAL,10532_0.txt
NEUTRAL,10534_0.txt
NEUTRAL,10535_0.txt
NEUTRAL,10537_0.txt
NEUTRAL,10538_0.txt
NEUTRAL,10540_0.txt
NEUTRAL,10541_0.txt
NEUTRAL,10542_0.txt
NEUTRAL,10543_0.txt
NEUTRAL,10544_0.txt
NEUTRAL,10545_0.txt
NEUTRAL,10547_0.txt
NEUTRAL,10550_0.txt
NEUTRAL,1055_0.txt
NEUTRAL,10551_0.txt
NEUTRAL,10552_0.txt
NEUTRAL,10553_0.txt
NEUTRAL,10554_0.txt
NEUTRAL,10555_0.txt
NEUTRAL,10556_0.txt
NEUTRAL,10557_0.txt
NEUTRAL,10558_0.txt
NEUTRAL,1056_0.txt
NEUTRAL,10562_0.txt
NEUTRAL,10563_0.txt
NEUTRAL,10566_0.txt
NEUTRAL,10568_0.txt
NEUTRAL,1057_0.txt
NEUTRAL,10571_0.txt
NEUTRAL,10572_0.txt
NEUTRAL,10573_0.txt
NEUTRAL,10575_0.txt
NEUTRAL,10576_0.txt
NEUTRAL,10579_0.txt
NEUTRAL,10580_0.txt
NEUTRAL,1058_0.txt
NEUTRAL,10581_0.txt
NEUTRAL,10582_0.txt
NEUTRAL,10585_0.txt
NEUTRAL,10587_0.txt
NEUTRAL,10588_0.txt
NEUTRAL,10589_0.txt
NEUTRAL,10590_0.txt
NEUTRAL,1059_0.txt
NEUTRAL,10594_0.txt
NEUTRAL,10595_0.txt
NEUTRAL,10597_0.txt
NEUTRAL,10598_0.txt
NEUTRAL,10599_0.txt
NEUTRAL,10600_0.txt
NEUTRAL,1060_0.txt
NEUTRAL,10601_0.txt
NEUTRAL,10605_0.txt
NEUTRAL,10606_0.txt
NEUTRAL,10609_0.txt
NEUTRAL,10610_0.txt
NEUTRAL,1061_0.txt
NEUTRAL,10611_0.txt
NEUTRAL,10612_0.txt
NEUTRAL,10615_0.txt
NEUTRAL,10618_0.txt
NEUTRAL,10620_0.txt
NEUTRAL,1062_0.txt
NEUTRAL,10622_0.txt
NEUTRAL,10623_0.txt
NEUTRAL,10625_0.txt
NEUTRAL,10626_0.txt
NEUTRAL,10627_0.txt
NEUTRAL,10628_0.txt
NEUTRAL,10629_0.txt
NEUTRAL,10630_0.txt
NEUTRAL,1063_0.txt
NEUTRAL,10631_0.txt
NEUTRAL,10632_0.txt
NEUTRAL,10634_0.txt
NEUTRAL,10636_0.txt
NEUTRAL,10637_0.txt
NEUTRAL,10639_0.txt
NEUTRAL,10640_0.txt
NEUTRAL,1064_0.txt
NEUTRAL,10641_0.txt
NEUTRAL,10642_0.txt
NEUTRAL,10643_0.txt
NEUTRAL,10645_0.txt
NEUTRAL,10646_0.txt
NEUTRAL,10647_0.txt
NEUTRAL,10648_0.txt
NEUTRAL,10649_0.txt
NEUTRAL,10650_0.txt
NEUTRAL,10651_0.txt
NEUTRAL,10653_0.txt
NEUTRAL,10655_0.txt
NEUTRAL,10656_0.txt
NEUTRAL,10657_0.txt
NEUTRAL,10658_0.txt
NEUTRAL,10660_0.txt
NEUTRAL,10661_0.txt
NEUTRAL,10662_0.txt
NEUTRAL,10663_0.txt
NEUTRAL,10664_0.txt
NEUTRAL,10665_0.txt
NEUTRAL,10666_0.txt
NEUTRAL,10667_0.txt
NEUTRAL,10670_0.txt
NEUTRAL,10671_0.txt
NEUTRAL,10672_0.txt
NEUTRAL,10673_0.txt
NEUTRAL,10675_0.txt
NEUTRAL,10677_0.txt
NEUTRAL,10678_0.txt
NEUTRAL,10679_0.txt
NEUTRAL,10680_0.txt
NEUTRAL,1068_0.txt
NEUTRAL,10681_0.txt
NEUTRAL,10682_0.txt
NEUTRAL,10683_0.txt
NEUTRAL,10684_0.txt
NEUTRAL,10687_0.txt
NEUTRAL,1069_0.txt
NEUTRAL,10691_0.txt
NEUTRAL,10692_0.txt
NEUTRAL,10695_0.txt
NEUTRAL,10698_0.txt
NEUTRAL,10699_0.txt
NEUTRAL,1070_0.txt
NEUTRAL,10701_0.txt
NEUTRAL,10702_0.txt
NEUTRAL,10703_0.txt
NEUTRAL,10708_0.txt
NEUTRAL,107_0.txt
NEUTRAL,1071_0.txt
NEUTRAL,10711_0.txt
NEUTRAL,10714_0.txt
NEUTRAL,10715_0.txt
NEUTRAL,10716_0.txt
NEUTRAL,10719_0.txt
NEUTRAL,10720_0.txt
NEUTRAL,10721_0.txt
NEUTRAL,10723_0.txt
NEUTRAL,10724_0.txt
NEUTRAL,10725_0.txt
NEUTRAL,10726_0.txt
NEUTRAL,10727_0.txt
NEUTRAL,10729_0.txt
NEUTRAL,10730_0.txt
NEUTRAL,1073_0.txt
NEUTRAL,10731_0.txt
NEUTRAL,10732_0.txt
NEUTRAL,10733_0.txt
NEUTRAL,10734_0.txt
NEUTRAL,10735_0.txt
NEUTRAL,10737_0.txt
NEUTRAL,10741_0.txt
NEUTRAL,10743_0.txt
NEUTRAL,10744_0.txt
NEUTRAL,10745_0.txt
NEUTRAL,10746_0.txt
NEUTRAL,10747_0.txt
NEUTRAL,10748_0.txt
NEUTRAL,10749_0.txt
NEUTRAL,10750_0.txt
NEUTRAL,1075_0.txt
NEUTRAL,10751_0.txt
NEUTRAL,10752_0.txt
NEUTRAL,10753_0.txt
NEUTRAL,10754_0.txt
NEUTRAL,10756_0.txt
NEUTRAL,10757_0.txt
NEUTRAL,10759_0.txt
NEUTRAL,10760_0.txt
NEUTRAL,10763_0.txt
NEUTRAL,10765_0.txt
NEUTRAL,10767_0.txt
NEUTRAL,10770_0.txt
NEUTRAL,1077_0.txt
NEUTRAL,10771_0.txt
NEUTRAL,10772_0.txt
NEUTRAL,10773_0.txt
NEUTRAL,10774_0.txt
NEUTRAL,10777_0.txt
NEUTRAL,10778_0.txt
NEUTRAL,10779_0.txt
NEUTRAL,10781_0.txt
NEUTRAL,10783_0.txt
NEUTRAL,10785_0.txt
NEUTRAL,10786_0.txt
NEUTRAL,10787_0.txt
NEUTRAL,10788_0.txt
NEUTRAL,10789_0.txt
